x,y
151.7649815,-24.01571851
151.7650625,-24.01578501
151.765077,-24.01584251
151.7651985,-24.01595451
151.765214,-24.01600851
151.765137,-24.01613151
151.765214,-24.01617001
151.765337,-24.01622401
151.7654215,-24.01622401
151.765591,-24.01625451
151.765645,-24.01638551
151.76566,-24.01654701
151.7656985,-24.01665451
151.7658295,-24.01684701
151.765922,-24.01701651
151.7660295,-24.01706251
151.766091,-24.01713951
151.766022,-24.01729301
151.766037,-24.01743151
151.7660835,-24.01760101
151.7660525,-24.01765501
151.765914,-24.01757801
151.76586,-24.01755501
151.7657985,-24.01769351
151.765891,-24.01780101
151.765837,-24.01789351
151.765845,-24.01800901
151.7658985,-24.01815501
151.765968,-24.01815501
151.765991,-24.01807801
151.7660755,-24.01803951
151.766145,-24.01810901
151.766137,-24.01816251
151.7662835,-24.01823951
151.7663295,-24.01835501
151.7663605,-24.01843951
151.766468,-24.01853951
151.7664835,-24.01861651
151.766599,-24.01870101
151.766799,-24.01870901
151.7670145,-24.01882451
151.7671835,-24.01897051
151.767368,-24.01917801
151.767545,-24.01929351
151.76773,-24.01939351
151.7677915,-24.01950151
151.7678145,-24.01966301
151.767776,-24.01981701
151.767822,-24.01984751
151.7678835,-24.01977851
151.767945,-24.01970151
151.768022,-24.01967851
151.7681145,-24.01977851
151.7682455,-24.01982451
151.768499,-24.01992451
151.7687225,-24.02007851
151.7689225,-24.02039401
151.7690225,-24.02064751
151.769076,-24.02090951
151.7690375,-24.02100151
151.7688685,-24.02098601
151.768784,-24.02107101
151.768799,-24.02121701
151.7688225,-24.02131701
151.76873,-24.02141701
151.768699,-24.02160151
151.7687455,-24.02174801
151.768707,-24.02181701
151.7685915,-24.02184801
151.76853,-24.02194801
151.7684455,-24.02215551
151.768407,-24.02234801
151.768422,-24.02252501
151.7684685,-24.02265601
151.768453,-24.02280951
151.7682915,-24.02283301
151.768176,-24.02277901
151.768022,-24.02264051
151.767845,-24.02259401
151.767722,-24.02253251
151.7677145,-24.02260201
151.767799,-24.02267101
151.768007,-24.02280201
151.768199,-24.02303301
151.768276,-24.02317901
151.768322,-24.02336351
151.7682915,-24.02345601
151.76833,-24.02353301
151.768507,-24.02361751
151.768553,-24.02375601
151.768507,-24.02390201
151.768553,-24.02406401
151.7687375,-24.02413301
151.7688375,-24.02429451
151.768853,-24.02442551
151.7689455,-24.02454851
151.769107,-24.02464851
151.769176,-24.02457901
151.769261,-24.02449451
151.769353,-24.02457151
151.7693915,-24.02469451
151.769561,-24.02491801
151.769615,-24.02520251
151.769538,-24.02534851
151.7694995,-24.02546401
151.7695455,-24.02564101
151.769538,-24.02587201
151.769438,-24.02592551
151.7693225,-24.02581001
151.76923,-24.02561001
151.7691915,-24.02553351
151.76913,-24.02553351
151.7691225,-24.02566401
151.769084,-24.02580251
151.7690685,-24.02594101
151.7691225,-24.02632551
151.769138,-24.02646401
151.7692145,-24.02655651
151.769284,-24.02664101
151.7692915,-24.02675651
151.7692765,-24.02688751
151.7693455,-24.02702601
151.7693995,-24.02727951
151.769353,-24.02738001
151.7692765,-24.02734151
151.7691915,-24.02727951
151.769053,-24.02734901
151.769076,-24.02748751
151.769076,-24.02773351
151.769076,-24.02793351
151.76913,-24.02809551
151.7692145,-24.02823401
151.7692455,-24.02847251
151.7692145,-24.02875701
151.769176,-24.02887251
151.769153,-24.02900301
151.769107,-24.02918001
151.7690225,-24.02928001
151.768976,-24.02936501
151.7688685,-24.02937251
151.7688175,-24.02934651
151.7687825,-24.02930051
151.768767,-24.02920401
151.768765,-24.02914501
151.768745,-24.02911651
151.76871,-24.02916001
151.7686795,-24.02923901
151.768653,-24.02933151
151.7686465,-24.02942351
151.7686115,-24.02947601
151.768541,-24.02949801
151.768462,-24.02951801
151.768383,-24.02953751
151.768335,-24.02959901
151.76823,-24.02961101
151.7681705,-24.02959901
151.768074,-24.02951801
151.7680165,-24.02944751
151.767962,-24.02941901
151.767953,-24.02944551
151.767962,-24.02950901
151.7679465,-24.02953751
151.767913,-24.02953951
151.767883,-24.02956601
151.76788,-24.02966401
151.767894,-24.02969551
151.7679225,-24.02977901
151.7679555,-24.02988851
151.7679465,-24.02998301
151.7679025,-24.03012551
151.767848,-24.03023501
151.767793,-24.03030551
151.7677205,-24.03032301
151.767692,-24.03031651
151.7676615,-24.03027051
151.767655,-24.03021101
151.7676615,-24.03015201
151.767657,-24.03009501
151.767633,-24.03006401
151.7675955,-24.03008151
151.7675715,-24.03014301
151.767545,-24.03022201
151.767442,-24.03030751
151.7673875,-24.03032751
151.7673485,-24.03035601
151.7673355,-24.03035851
151.76727,-24.03039401
151.7672255,-24.03044201
151.7672315,-24.03050451
151.7672615,-24.03054301
151.767315,-24.03055501
151.767401,-24.03059051
151.76744,-24.03064101
151.76744,-24.03072451
151.767416,-24.03084951
151.7673475,-24.03092951
151.76727,-24.03092651
151.767184,-24.03090301
151.7671425,-24.03085501
151.767077,-24.03086701
151.767083,-24.03094451
151.7671035,-24.03100701
151.76705,-24.03102801
151.7669845,-24.03099501
151.7669045,-24.03098901
151.766833,-24.03107551
151.766836,-24.03114401
151.7668985,-24.03120601
151.766928,-24.03130451
151.766946,-24.03146501
151.766928,-24.03158401
151.76686,-24.03171201
151.766833,-24.03183401
151.76683,-24.03194701
151.7667705,-24.03202401
151.7667675,-24.03213101
151.766699,-24.03215751
151.766601,-24.03212551
151.766574,-24.03208051
151.7665755,-24.03206551
151.766568,-24.03191151
151.766499,-24.03185001
151.766299,-24.03192701
151.766091,-24.03210351
151.765922,-24.03231151
151.765814,-24.03245751
151.7657985,-24.03258851
151.7657755,-24.03271901
151.7657295,-24.03283451
151.765591,-24.03285751
151.765514,-24.03285001
151.765337,-24.03278101
151.765183,-24.03272701
151.7650295,-24.03272701
151.7649295,-24.03264251
151.764654,-24.03216501
151.764547,-24.03195051
151.7644515,-24.03165301
151.764404,-24.03136751
151.764333,-24.03107001
151.7642615,-24.03074901
151.764095,-24.03047551
151.763869,-24.03023751
151.763512,-24.03001151
151.7633455,-24.02977351
151.763262,-24.02951151
151.7631785,-24.02915501
151.7630955,-24.02882151
151.762929,-24.02854801
151.762691,-24.02835751
151.7624175,-24.02811951
151.7620365,-24.02782251
151.7617155,-24.02752501
151.761311,-24.02716801
151.761037,-24.02696551
151.760918,-24.02679901
151.760811,-24.02666801
151.760704,-24.02654951
151.760573,-24.02641851
151.760383,-24.02641851
151.7600855,-24.02658501
151.7589315,-24.02731051
151.7576465,-24.02816751
151.757099,-24.02860751
151.7568135,-24.02883351
151.7565755,-24.02916651
151.7565995,-24.02932151
151.756754,-24.02942851
151.7569565,-24.02950001
151.757016,-24.02965451
151.7569565,-24.02992801
151.7568495,-24.03010651
151.7566945,-24.03046351
151.756671,-24.03090351
151.756659,-24.03126051
151.756659,-24.03157001
151.7565995,-24.03184351
151.7564925,-24.03203401
151.756326,-24.03215301
151.7560165,-24.03227201
151.7557785,-24.03237901
151.7554695,-24.03248601
151.7552315,-24.03252151
151.754898,-24.03229551
151.7547315,-24.03210551
151.754601,-24.03180801
151.7544225,-24.03139151
151.7543035,-24.03110601
151.7542555,-24.03068951
151.7542555,-24.03024951
151.7542795,-24.02985651
151.754351,-24.02948801
151.7543745,-24.02928551
151.7543865,-24.02909551
151.754339,-24.02904751
151.7542735,-24.02899651
151.7541605,-24.02910701
151.754113,-24.02934501
151.7540535,-24.02977351
151.753994,-24.03010651
151.753863,-24.03041601
151.7536965,-24.03058251
151.753387,-24.03079651
151.7531135,-24.03082051
151.752816,-24.03089201
151.75259,-24.03092751
151.7521025,-24.03111801
151.7517455,-24.03133201
151.751424,-24.03149851
151.75121,-24.03159351
151.750984,-24.03161751
151.750734,-24.03171251
151.7505915,-24.03184351
151.7504845,-24.03208151
151.7504845,-24.03226001
151.7505795,-24.03243851
151.7508295,-24.03258101
151.7509365,-24.03279551
151.7509365,-24.03308101
151.7509005,-24.03325951
151.750746,-24.03361651
151.750615,-24.03386601
151.750496,-24.03404451
151.750413,-24.03418751
151.750377,-24.03441351
151.7504845,-24.03469901
151.7507935,-24.03511551
151.7510435,-24.03530551
151.751341,-24.03559101
151.751448,-24.03572201
151.7516385,-24.03596001
151.751662,-24.03604351
151.7516265,-24.03612651
151.7514955,-24.03616251
151.751472,-24.03625751
151.7515195,-24.03636451
151.75165,-24.03654301
151.751817,-24.03667401
151.752019,-24.03688801
151.7522925,-24.03710201
151.752459,-24.03720901
151.752721,-24.03743551
151.7528875,-24.03767301
151.752935,-24.03797051
151.752935,-24.03832751
151.753161,-24.03883901
151.753316,-24.03939851
151.7534825,-24.03985051
151.7536015,-24.04018351
151.753887,-24.04101651
151.7539105,-24.04142101
151.7539345,-24.04174201
151.754018,-24.04195651
151.754137,-24.04221801
151.754232,-24.04244401
151.7542675,-24.04274151
151.7541725,-24.04324101
151.753994,-24.04366951
151.7539585,-24.04378851
151.7537915,-24.04425251
151.7537205,-24.04468051
151.7536965,-24.04508551
151.7536965,-24.04547801
151.753637,-24.04591801
151.753649,-24.04618001
151.753744,-24.04639401
151.753673,-24.04676301
151.7534945,-24.04713151
151.7533755,-24.04735751
151.7532445,-24.04758351
151.7531015,-24.04788101
151.7530305,-24.04813101
151.7530305,-24.04816651
151.753078,-24.04817851
151.753185,-24.04802401
151.7533515,-24.04771451
151.7535895,-24.04740501
151.7538035,-24.04714351
151.754018,-24.04692951
151.754244,-24.04675101
151.7543985,-24.04666751
151.754553,-24.04672701
151.75466,-24.04682251
151.754803,-24.04716751
151.754827,-24.04751251
151.7547435,-24.04792851
151.75466,-24.04846401
151.7546365,-24.04874951
151.754553,-24.04927301
151.7544935,-24.04949901
151.7543865,-24.04968951
151.754339,-24.04984401
151.7543035,-24.05005851
151.7543035,-24.05016551
151.754339,-24.05027251
151.754363,-24.05033201
151.754363,-24.05041551
151.7543435,-24.05051251
151.754665,-24.05101301
151.7549875,-24.05151551
151.7553495,-24.05126601
151.7554805,-24.05111151
151.7557305,-24.05090901
151.7560395,-24.05054051
151.756218,-24.05019551
151.7562775,-24.04996951
151.7564085,-24.04944601
151.756444,-24.04911251
151.756444,-24.04882701
151.7565155,-24.04861301
151.7566465,-24.04850601
151.756801,-24.04848201
151.7569555,-24.04849401
151.757158,-24.04849401
151.7573365,-24.04838701
151.7575385,-24.04814901
151.757753,-24.04794701
151.75805,-24.04770901
151.758217,-24.04747101
151.758324,-24.04723301
151.7583595,-24.04685201
151.758324,-24.04649551
151.7582765,-24.04624551
151.7583,-24.04597201
151.7583835,-24.04565051
151.758526,-24.04538901
151.758669,-24.04507951
151.7587285,-24.04485351
151.7588355,-24.04446101
151.7589305,-24.04405651
151.759026,-24.04367551
151.7590615,-24.04347351
151.759121,-24.04302151
151.759097,-24.04273551
151.7588475,-24.04246201
151.758514,-24.04223601
151.758217,-24.04196251
151.758098,-24.04167701
151.758098,-24.04158151
151.7582765,-24.04128451
151.758645,-24.04104651
151.758978,-24.04085601
151.7591685,-24.04057051
151.759228,-24.04028501
151.759216,-24.03994001
151.759216,-24.03969001
151.759145,-24.03942851
151.7590615,-24.03907151
151.7590615,-24.03864301
151.7591565,-24.03833351
151.7592755,-24.03801251
151.7596205,-24.03757251
151.759954,-24.03734651
151.760299,-24.03721551
151.7608105,-24.03720351
151.7611195,-24.03731051
151.761429,-24.03745351
151.7618335,-24.03760801
151.762226,-24.03758401
151.7625235,-24.03739401
151.7626785,-24.03715601
151.7626785,-24.03694201
151.762619,-24.03672751
151.7624405,-24.03657301
151.7623095,-24.03640651
151.7622975,-24.03620401
151.7625,-24.03610901
151.7626785,-24.03610901
151.7629875,-24.03619201
151.763166,-24.03625151
151.763511,-24.03647801
151.763955,-24.03690201
151.764705,-24.03765151
151.7655255,-24.03850801
151.766168,-24.03950751
151.766775,-24.04075651
151.766858,-24.04149451
151.7669415,-24.04227951
151.7672745,-24.04524201
151.7674175,-24.04684801
151.7674885,-24.04775251
151.767691,-24.04988201
151.7679885,-24.05238051
151.768262,-24.05460501
151.7686785,-24.05769851
151.7690235,-24.06045851
151.7691305,-24.06101801
151.769416,-24.06312351
151.769987,-24.06634801
151.770582,-24.06976251
151.7709035,-24.07128501
151.7715815,-24.07448551
151.772652,-24.07870901
151.773128,-24.08069601
151.773973,-24.08408651
151.774532,-24.08616851
151.774627,-24.08660901
151.775008,-24.08800101
151.775662,-24.09020201
151.7762335,-24.09210551
151.777054,-24.09459201
151.777744,-24.09647201
151.777994,-24.09726901
151.7786365,-24.09893451
151.7795765,-24.10118301
151.7799095,-24.10203951
151.780695,-24.10383601
151.7818725,-24.10654901
151.7826815,-24.10839301
151.782967,-24.10898751
151.78336,-24.10999901
151.783705,-24.11070101
151.7840615,-24.11145051
151.784835,-24.11305651
151.7850135,-24.11362751
151.785085,-24.11411551
151.7851445,-24.11453201
151.7852155,-24.11496001
151.785287,-24.11541251
151.7852515,-24.11575751
151.7851445,-24.11623301
151.785097,-24.11664951
151.784942,-24.11705401
151.784633,-24.11733951
151.784463,-24.11746051
151.7839635,-24.11766851
151.7838205,-24.11770401
151.7835015,-24.11780301
151.7831665,-24.11815601
151.7827025,-24.11869151
151.782393,-24.11902451
151.7821075,-24.11922701
151.7818815,-24.11948851
151.7815245,-24.11959551
151.781227,-24.11975051
151.7810245,-24.11989301
151.78062,-24.12003601
151.780192,-24.12005951
151.779811,-24.12003601
151.779133,-24.11994051
151.7785975,-24.11992901
151.7780265,-24.11996451
151.777408,-24.12014301
151.776147,-24.12067851
151.775314,-24.12098751
151.7747905,-24.12114251
151.7744335,-24.12119001
151.7739935,-24.12124951
151.7735175,-24.12124951
151.772982,-24.12139201
151.7721615,-24.12154701
151.7716735,-24.12163001
151.771126,-24.12173701
151.7707575,-24.12185601
151.770448,-24.12193951
151.770091,-24.12199901
151.769651,-24.12215351
151.7693775,-24.12227251
151.769044,-24.12230851
151.768735,-24.12237951
151.768378,-24.12257001
151.767997,-24.12271301
151.767652,-24.12274851
151.7673785,-24.12272451
151.7671765,-24.12260551
151.767105,-24.12249851
151.7670215,-24.12243901
151.766857,-24.12238901
151.7666765,-24.12241551
151.766522,-24.12245101
151.766177,-24.12252251
151.7658675,-24.12258201
151.765689,-24.12258201
151.765487,-24.12254601
151.765214,-24.12248301
151.7651455,-24.12245801
151.765049,-24.12236101
151.764952,-24.12225201
151.76483,-24.12210351
151.7647205,-24.12192351
151.7646755,-24.12182051
151.7645595,-24.12167851
151.7642055,-24.12141501
151.764096,-24.12133101
151.763948,-24.12130551
151.7637935,-24.12131801
151.763671,-24.12138901
151.763555,-24.12149851
151.76342,-24.12160151
151.7632395,-24.12160151
151.7630785,-24.12156301
151.762847,-24.12151151
151.762686,-24.12151151
151.762512,-24.12156301
151.762364,-24.12161451
151.7622995,-24.12160801
151.762248,-24.12155001
151.7622415,-24.12144701
151.7622285,-24.12132451
151.7622095,-24.12114451
151.762215,-24.12099951
151.761868,-24.12100501
151.7614775,-24.12101151
151.7614655,-24.12138051
151.7614895,-24.12163001
151.761561,-24.12188001
151.761775,-24.12211801
151.762096,-24.12240351
151.762441,-24.12282001
151.762679,-24.12315301
151.762822,-24.12341451
151.7629645,-24.12358151
151.7632145,-24.12372401
151.7633455,-24.12381901
151.763476,-24.12391451
151.763607,-24.12411651
151.7636665,-24.12430701
151.7636665,-24.12448551
151.763607,-24.12484251
151.7635475,-24.12498501
151.7634645,-24.12517551
151.7633455,-24.12547301
151.763262,-24.12565151
151.7631905,-24.12600851
151.7631195,-24.12629401
151.7630715,-24.12662701
151.763024,-24.12684101
151.762917,-24.12722201
151.762786,-24.12747151
151.762703,-24.12769801
151.7626555,-24.12786451
151.7625365,-24.12813801
151.7624885,-24.12825701
151.76237,-24.12842351
151.7621675,-24.12853051
151.762001,-24.12854251
151.7617155,-24.12862551
151.7615015,-24.12873301
151.7613465,-24.12880401
151.76118,-24.12884001
151.761049,-24.12884001
151.760694,-24.12877701
151.7605165,-24.12975201
151.7603185,-24.13083801
151.7608825,-24.13099351
151.7612275,-24.13102901
151.761549,-24.13101701
151.761977,-24.13092201
151.7624885,-24.13083851
151.762929,-24.13075551
151.7634525,-24.13066001
151.76394,-24.13057701
151.7643805,-24.13045801
151.7646895,-24.13031501
151.7648205,-24.13020801
151.7649755,-24.13010101
151.7650585,-24.13007701
151.7651535,-24.13014851
151.7651895,-24.13025551
151.7652525,-24.13039851
151.765559,-24.13054701
151.7658915,-24.13070801
151.766284,-24.13036301
151.7667955,-24.13008901
151.7671525,-24.12995801
151.7673785,-24.12986301
151.7676045,-24.12978001
151.7678305,-24.12978001
151.7681995,-24.12985101
151.768473,-24.12998201
151.768735,-24.13006551
151.7689965,-24.13005351
151.769282,-24.12995801
151.769544,-24.12982751
151.769758,-24.12974401
151.770115,-24.12967251
151.7703765,-24.12966101
151.770579,-24.12963701
151.7708405,-24.12954201
151.7709835,-24.12953001
151.7710785,-24.12953001
151.7713285,-24.12955351
151.771471,-24.12954201
151.771626,-24.12948251
151.771852,-24.12942301
151.7719945,-24.12939901
151.7724825,-24.12929201
151.772875,-24.12911351
151.773125,-24.12885201
151.773232,-24.12848301
151.7732675,-24.12819751
151.7733155,-24.12788801
151.773327,-24.12763851
151.7733985,-24.12730501
151.7735415,-24.12706701
151.773684,-24.12691251
151.7738625,-24.12682951
151.774148,-24.12680551
151.7744695,-24.12684101
151.7748975,-24.12707901
151.7753615,-24.12757901
151.7761585,-24.12820951
151.776718,-24.12860201
151.777289,-24.12887551
151.777979,-24.12894701
151.778324,-24.12905401
151.7791805,-24.12932751
151.779502,-24.12942301
151.7798825,-24.12950601
151.7802395,-24.12953001
151.78087,-24.12939901
151.7813105,-24.12918501
151.7817265,-24.12897101
151.7820715,-24.12869701
151.782369,-24.12831651
151.782607,-24.12788801
151.7827975,-24.12735251
151.7828805,-24.12698401
151.7829285,-24.12655551
151.782952,-24.12607951
151.7830655,-24.12517901
151.7832305,-24.12471601
151.7834375,-24.12447201
151.7837665,-24.12422801
151.7840535,-24.12414901
151.784419,-24.12414301
151.784657,-24.12416751
151.784931,-24.12416101
151.78512,-24.12414301
151.785309,-24.12417351
151.785498,-24.12423451
151.785626,-24.12435601
151.7857725,-24.12449051
151.785943,-24.12460001
151.7861745,-24.12469151
151.7863635,-24.12477101
151.7865285,-24.12485601
151.786632,-24.12491101
151.7867175,-24.12495351
151.786754,-24.12499001
151.786807,-24.12504451
151.7871055,-24.12508351
151.7874495,-24.12512801
151.7875565,-24.12469951
151.7876515,-24.12442601
151.787723,-24.12411651
151.787735,-24.12383101
151.787687,-24.12359301
151.7874135,-24.12329601
151.787128,-24.12311751
151.7867355,-24.12290301
151.7861645,-24.12264151
151.78576,-24.12254601
151.7852125,-24.12252251
151.7847845,-24.12254601
151.7844395,-24.12260551
151.7841775,-24.12272451
151.7840465,-24.12282001
151.783916,-24.12292701
151.7838205,-24.12303401
151.7837015,-24.12301001
151.783654,-24.12285551
151.783678,-24.12258201
151.7837015,-24.12228451
151.7837135,-24.12183251
151.783797,-24.12153501
151.783987,-24.12132101
151.784332,-24.12121351
151.7846655,-24.12124951
151.7850105,-24.12148751
151.7853315,-24.12160651
151.785736,-24.12170151
151.786093,-24.12172551
151.786343,-24.12177301
151.786557,-24.12189201
151.7868185,-24.12193951
151.787033,-24.12186801
151.7871875,-24.12180851
151.7873065,-24.12179651
151.787461,-24.12179651
151.7878325,-24.12188151
151.7889515,-24.12225301
151.7904745,-24.12301451
151.791807,-24.12444251
151.7933295,-24.12705951
151.7963755,-24.13262751
151.7994685,-24.13757701
151.8013245,-24.14052751
151.8046915,-24.14504251
151.8065835,-24.14721951
151.808689,-24.14949201
151.810771,-24.15163351
151.8117825,-24.15272801
151.8144,-24.15523851
151.816684,-24.15722551
151.8186945,-24.15891501
151.820051,-24.15998551
151.8218715,-24.16133001
151.824715,-24.16328101
151.8270465,-24.16483951
151.829783,-24.16650551
151.831651,-24.16752851
151.8343635,-24.16893251
151.8367905,-24.17000301
151.8379805,-24.17043151
151.8388845,-24.17069301
151.8394795,-24.17097851
151.8399315,-24.17124051
151.840122,-24.17150201
151.8402415,-24.17181251
151.840226,-24.17195301
151.840107,-24.17206001
151.8399405,-24.17207201
151.839643,-24.17204851
151.8392625,-24.17195301
151.838727,-24.17204851
151.838156,-24.17226251
151.83768,-24.17254801
151.837335,-24.17272651
151.837121,-24.17284551
151.836835,-24.17298801
151.8365615,-24.17315501
151.8363475,-24.17315501
151.836074,-24.17313101
151.8357405,-24.17302401
151.8355385,-24.17294051
151.8353125,-24.17278601
151.8350865,-24.17250051
151.834658,-24.17206001
151.834285,-24.17177551
151.8340735,-24.17160601
151.8337795,-24.17129101
151.8335875,-24.17112051
151.833409,-24.17101351
151.8330995,-24.17081101
151.8327785,-24.17065651
151.8324095,-24.17056101
151.8313745,-24.17031151
151.8307795,-24.17020401
151.830351,-24.17007351
151.830161,-24.17001401
151.8299825,-24.16991851
151.8297445,-24.16965701
151.8296135,-24.16938351
151.829471,-24.16918101
151.829233,-24.16891951
151.828959,-24.16871701
151.828638,-24.16856251
151.828424,-24.16845551
151.8282335,-24.16839601
151.828043,-24.16834851
151.8279125,-24.16827701
151.82771,-24.16820551
151.8275435,-24.16819351
151.827353,-24.16820551
151.8271985,-24.16825301
151.8269365,-24.16828901
151.82658,-24.16827701
151.826294,-24.16820551
151.8261275,-24.16815801
151.825878,-24.16808651
151.825521,-24.16794401
151.8252475,-24.16775351
151.8249975,-24.16758701
151.8247835,-24.16743201
151.824605,-24.16725351
151.824462,-24.16715851
151.8243075,-24.16708701
151.8241885,-24.16706351
151.8240525,-24.16712001
151.823998,-24.16731301
151.8240815,-24.16744401
151.824331,-24.16761051
151.8245215,-24.16783651
151.824557,-24.16797951
151.824593,-24.16813401
151.8247355,-24.16832451
151.8247715,-24.16843151
151.8247355,-24.16853851
151.824569,-24.16866951
151.8243195,-24.16877651
151.823879,-24.16891951
151.8233435,-24.16898401
151.823422,-24.16976401
151.823468,-24.17021901
151.8240455,-24.17013301
151.824676,-24.17007351
151.825295,-24.17001401
151.825723,-24.17003751
151.826235,-24.17016851
151.8266035,-24.17038251
151.8268415,-24.17065651
151.827115,-24.17095401
151.82727,-24.17119151
151.82727,-24.17135851
151.82727,-24.17147751
151.827341,-24.17166751
151.827484,-24.17177451
151.8277455,-24.17192951
151.828174,-24.17216751
151.828495,-24.17229801
151.8288285,-24.17247651
151.8291615,-24.17264301
151.829459,-24.17292851
151.8298395,-24.17326201
151.830125,-24.17347601
151.8303395,-24.17363051
151.830517,-24.17373801
151.830732,-24.17379701
151.830982,-24.17386851
151.8311125,-24.17394001
151.831315,-24.17410651
151.831529,-24.17434451
151.831898,-24.17474901
151.832576,-24.17535601
151.8330755,-24.17578401
151.833266,-24.17595051
151.8335515,-24.17606951
151.8337895,-24.17615301
151.834218,-24.17634301
151.834539,-24.17655751
151.834789,-24.17671201
151.83511,-24.17680701
151.83561,-24.17691451
151.836142,-24.17702201
151.8369185,-24.17704501
151.837549,-24.17704501
151.8377515,-24.17704501
151.8379415,-24.17706901
151.8380845,-24.17709301
151.838239,-24.17712851
151.838477,-24.17712851
151.838703,-24.17710451
151.839179,-24.17704501
151.8398335,-24.17685501
151.840666,-24.17656951
151.841404,-24.17622451
151.841951,-24.17586751
151.8423795,-24.17558201
151.842867,-24.17535601
151.8432005,-24.17518901
151.8436405,-24.17503451
151.844021,-24.17491551
151.8444495,-24.17470151
151.8446875,-24.17448751
151.84483,-24.17432051
151.8450565,-24.17417801
151.8451515,-24.17408301
151.845297,-24.17399551
151.8453895,-24.17376151
151.845461,-24.17346401
151.8454965,-24.17332151
151.8456395,-24.17308351
151.8458295,-24.17289301
151.8459605,-24.17275051
151.8462235,-24.17264701
151.847129,-24.17232751
151.847724,-24.17232751
151.848557,-24.17244651
151.8495085,-24.17265451
151.8518345,-24.17327401
151.854363,-24.17380951
151.857129,-24.17416651
151.859776,-24.17428551
151.8618285,-24.17392851
151.863048,-24.17360151
151.8641485,-24.17336351
151.8648895,-24.17328151
151.8652145,-24.17331001
151.865857,-24.17313851
151.8667705,-24.17301001
151.867299,-24.17296751
151.8686265,-24.17258201
151.869469,-24.17235351
151.869897,-24.17238201
151.870611,-24.17232501
151.871325,-24.17219651
151.871796,-24.17211051
151.8723815,-24.17215351
151.8728525,-24.17231051
151.8731095,-24.17235351
151.8738235,-24.17222501
151.87438,-24.17203951
151.87488,-24.17192501
151.875465,-24.17175401
151.875765,-24.17173951
151.8759685,-24.17190801
151.875957,-24.17214251
151.87541,-24.17266751
151.8750385,-24.17296351
151.8746525,-24.17325901
151.8744715,-24.17346451
151.874184,-24.17381801
151.873962,-24.17403151
151.8736665,-24.17413851
151.873346,-24.17422051
151.873124,-24.17429451
151.872927,-24.17427001
151.8728365,-24.17417951
151.8728035,-24.17401501
151.8727955,-24.17380151
151.872746,-24.17371101
151.87268,-24.17376851
151.8726065,-24.17403951
151.8725325,-24.17432751
151.8725075,-24.17456551
151.872442,-24.17477101
151.872524,-24.17486151
151.8724665,-24.17498451
151.8723185,-24.17498451
151.8721625,-24.17491051
151.8720615,-24.17485151
151.872023,-24.17502551
151.872023,-24.17524751
151.8720885,-24.17547751
151.87222,-24.17572401
151.8723515,-24.17602001
151.872339,-24.17620251
151.8721845,-24.17636601
151.872058,-24.17638401
151.871855,-24.17648201
151.8714415,-24.17682001
151.8707055,-24.17717301
151.870127,-24.17735351
151.8695485,-24.17745101
151.869188,-24.17749601
151.868722,-24.17755601
151.868504,-24.17756351
151.8685415,-24.17767651
151.8687295,-24.17773651
151.868865,-24.17775901
151.8689025,-24.17781151
151.8686995,-24.17793951
151.8685945,-24.17814201
151.8685115,-24.17829251
151.8683465,-24.17841251
151.867873,-24.17850301
151.8674975,-24.17855551
151.867114,-24.17870551
151.866821,-24.17875801
151.8665585,-24.17872801
151.866483,-24.17873601
151.8663405,-24.17870551
151.866205,-24.17858551
151.8661,-24.17848001
151.866025,-24.17832251
151.865995,-24.17802951
151.865964,-24.17790401
151.865837,-24.17793951
151.8658295,-24.17799201
151.865837,-24.17829251
151.8658745,-24.17857051
151.865897,-24.17884101
151.8659045,-24.17915651
151.865801,-24.17932901
151.865397,-24.18003401
151.865319,-24.18050351
151.8652665,-24.18094301
151.864788,-24.18235151
151.8643815,-24.18366701
151.864262,-24.18431251
151.8640225,-24.18488651
151.8637355,-24.18548451
151.863616,-24.18610651
151.863616,-24.18660851
151.8634725,-24.18749351
151.8634725,-24.18799601
151.8635155,-24.18910951
151.8633525,-24.19084851
151.8628305,-24.19305251
151.8617195,-24.19502351
151.860826,-24.19606551
151.860385,-24.19695201
151.8596985,-24.19899251
151.8607135,-24.19960951
151.8633795,-24.20122951
151.863892,-24.20154101
151.8641655,-24.20139801
151.864439,-24.20129101
151.864713,-24.20119601
151.864791,-24.20107151
151.864815,-24.20096401
151.86491,-24.20069051
151.864922,-24.20041701
151.8649695,-24.20022651
151.8650885,-24.19983401
151.8652195,-24.19935801
151.865374,-24.19885851
151.865517,-24.19838251
151.865743,-24.19787101
151.8659095,-24.19745451
151.8659455,-24.19726401
151.865957,-24.19684751
151.8659335,-24.19656201
151.8659455,-24.19628851
151.866183,-24.19594351
151.8664925,-24.19557451
151.8668375,-24.19525351
151.867242,-24.19486101
151.867587,-24.19444451
151.867813,-24.19394501
151.868087,-24.19338551
151.868384,-24.19300501
151.8685865,-24.19283851
151.8687885,-24.19281451
151.868991,-24.19287401
151.869193,-24.19295751
151.8696095,-24.19305251
151.8698815,-24.19306451
151.870026,-24.19307651
151.8700975,-24.19306451
151.870133,-24.19302851
151.8702165,-24.19294551
151.870359,-24.19294551
151.8705375,-24.19302851
151.870728,-24.19305251
151.871168,-24.19313601
151.8716205,-24.19323101
151.87256,-24.19339751
151.873143,-24.19356401
151.8736785,-24.19374251
